scenario,run,rule_label,rule_pkce_weak,rule_redirect_suspicious,rule_refresh_abuse,rule_auth_error,rule_token_error
no_pkce_accepted,1,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,10,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,100,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,101,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,102,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,103,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,104,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,105,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,106,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,107,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,108,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,109,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,11,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,110,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,111,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,112,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,113,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,114,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,115,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,116,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,117,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,118,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,119,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,12,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,120,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,121,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,122,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,123,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,124,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,125,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,126,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,127,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,128,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,129,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,13,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,130,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,131,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,132,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,133,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,134,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,135,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,136,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,137,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,138,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,139,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,14,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,140,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,141,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,142,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,143,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,144,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,145,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,146,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,147,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,148,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,149,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,15,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,150,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,151,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,152,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,153,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,154,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,155,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,16,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,17,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,18,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,19,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,2,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,20,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,21,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,22,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,23,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,24,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,25,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,26,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,27,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,28,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,29,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,3,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,30,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,31,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,32,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,33,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,34,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,35,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,36,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,37,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,38,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,39,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,4,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,40,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,41,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,42,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,43,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,44,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,45,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,46,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,47,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,48,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,49,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,5,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,50,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,51,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,52,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,53,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,54,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,55,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,56,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,57,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,58,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,59,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,6,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,60,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,61,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,62,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,63,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,64,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,65,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,66,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,67,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,68,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,69,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,7,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,70,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,71,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,72,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,73,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,74,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,75,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,76,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,77,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,78,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,79,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,8,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,80,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,81,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,82,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,83,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,84,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,85,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,86,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,87,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,88,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,89,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,9,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,90,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,91,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,92,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,93,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,94,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,95,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,96,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,97,no_pkce_rejected,1,0,0,0,1
no_pkce_accepted,98,no_pkce_rejected,1,0,0,0,0
no_pkce_accepted,99,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,1,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,10,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,100,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,101,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,102,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,103,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,104,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,105,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,106,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,107,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,108,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,109,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,11,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,110,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,111,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,112,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,113,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,114,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,115,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,116,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,117,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,118,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,119,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,12,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,120,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,121,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,122,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,123,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,124,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,125,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,126,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,127,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,128,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,129,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,13,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,130,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,131,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,132,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,133,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,134,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,135,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,136,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,137,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,138,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,139,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,14,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,140,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,141,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,142,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,143,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,144,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,145,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,146,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,147,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,148,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,149,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,15,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,150,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,151,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,152,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,153,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,154,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,155,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,16,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,17,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,18,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,19,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,2,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,20,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,21,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,22,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,23,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,24,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,25,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,26,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,27,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,28,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,29,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,3,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,30,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,31,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,32,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,33,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,34,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,35,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,36,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,37,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,38,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,39,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,4,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,40,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,41,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,42,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,43,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,44,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,45,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,46,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,47,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,48,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,49,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,5,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,50,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,51,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,52,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,53,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,54,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,55,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,56,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,57,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,58,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,59,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,6,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,60,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,61,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,62,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,63,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,64,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,65,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,66,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,67,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,68,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,69,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,7,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,70,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,71,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,72,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,73,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,74,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,75,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,76,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,77,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,78,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,79,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,8,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,80,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,81,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,82,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,83,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,84,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,85,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,86,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,87,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,88,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,89,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,9,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,90,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,91,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,92,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,93,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,94,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,95,no_pkce_rejected,1,0,0,0,0
no_pkce_rejected,96,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,97,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,98,no_pkce_rejected,1,0,0,0,1
no_pkce_rejected,99,no_pkce_rejected,1,0,0,0,1
normal,1,normal,0,0,0,0,0
normal,10,normal,0,0,0,0,0
normal,100,normal,0,0,0,0,0
normal,101,normal,0,0,0,0,0
normal,102,normal,0,0,0,0,0
normal,103,normal,0,0,0,0,0
normal,104,normal,0,0,0,0,0
normal,105,normal,0,0,0,0,0
normal,106,normal,0,0,0,0,0
normal,107,normal,0,0,0,0,0
normal,108,normal,0,0,0,0,0
normal,109,normal,0,0,0,0,0
normal,11,normal,0,0,0,0,0
normal,110,normal,0,0,0,0,0
normal,111,normal,0,0,0,0,0
normal,112,normal,0,0,0,0,0
normal,113,normal,0,0,0,0,0
normal,114,normal,0,0,0,0,0
normal,115,normal,0,0,0,0,0
normal,116,normal,0,0,0,0,0
normal,117,normal,0,0,0,0,0
normal,118,normal,0,0,0,0,0
normal,119,normal,0,0,0,0,0
normal,12,normal,0,0,0,0,0
normal,120,normal,0,0,0,0,0
normal,121,normal,0,0,0,0,0
normal,122,normal,0,0,0,0,0
normal,123,normal,0,0,0,0,0
normal,124,normal,0,0,0,0,0
normal,125,normal,0,0,0,0,0
normal,126,normal,0,0,0,0,0
normal,127,normal,0,0,0,0,0
normal,128,normal,0,0,0,0,0
normal,129,normal,0,0,0,0,0
normal,13,normal,0,0,0,0,0
normal,130,normal,0,0,0,0,0
normal,131,normal,0,0,0,0,0
normal,132,normal,0,0,0,0,0
normal,133,normal,0,0,0,0,0
normal,134,normal,0,0,0,0,0
normal,135,normal,0,0,0,0,0
normal,136,normal,0,0,0,0,0
normal,137,normal,0,0,0,0,0
normal,138,normal,0,0,0,0,0
normal,139,normal,0,0,0,0,0
normal,14,normal,0,0,0,0,0
normal,140,normal,0,0,0,0,0
normal,141,normal,0,0,0,0,0
normal,142,normal,0,0,0,0,0
normal,143,normal,0,0,0,0,0
normal,144,normal,0,0,0,0,0
normal,145,normal,0,0,0,0,0
normal,146,normal,0,0,0,0,0
normal,147,normal,0,0,0,0,0
normal,148,normal,0,0,0,0,0
normal,149,normal,0,0,0,0,0
normal,15,normal,0,0,0,0,0
normal,150,normal,0,0,0,0,0
normal,151,normal,0,0,0,0,0
normal,152,normal,0,0,0,0,0
normal,153,normal,0,0,0,0,0
normal,154,normal,0,0,0,0,0
normal,155,normal,0,0,0,0,0
normal,16,normal,0,0,0,0,0
normal,17,normal,0,0,0,0,0
normal,18,normal,0,0,0,0,0
normal,19,normal,0,0,0,0,0
normal,2,normal,0,0,0,0,0
normal,20,normal,0,0,0,0,0
normal,21,normal,0,0,0,0,0
normal,22,normal,0,0,0,0,0
normal,23,normal,0,0,0,0,0
normal,24,normal,0,0,0,0,0
normal,25,normal,0,0,0,0,0
normal,26,normal,0,0,0,0,0
normal,27,normal,0,0,0,0,0
normal,28,normal,0,0,0,0,0
normal,29,normal,0,0,0,0,0
normal,3,normal,0,0,0,0,0
normal,30,normal,0,0,0,0,0
normal,31,normal,0,0,0,0,0
normal,32,normal,0,0,0,0,0
normal,33,normal,0,0,0,0,0
normal,34,normal,0,0,0,0,0
normal,35,normal,0,0,0,0,0
normal,36,normal,0,0,0,0,0
normal,37,normal,0,0,0,0,0
normal,38,normal,0,0,0,0,0
normal,39,normal,0,0,0,0,0
normal,4,normal,0,0,0,0,0
normal,40,normal,0,0,0,0,0
normal,41,normal,0,0,0,0,0
normal,42,normal,0,0,0,0,0
normal,43,normal,0,0,0,0,0
normal,44,normal,0,0,0,0,0
normal,45,normal,0,0,0,0,0
normal,46,normal,0,0,0,0,0
normal,47,normal,0,0,0,0,0
normal,48,normal,0,0,0,0,0
normal,49,normal,0,0,0,0,0
normal,5,normal,0,0,0,0,0
normal,50,normal,0,0,0,0,0
normal,51,normal,0,0,0,0,0
normal,52,normal,0,0,0,0,0
normal,53,normal,0,0,0,0,0
normal,54,normal,0,0,0,0,0
normal,55,normal,0,0,0,0,0
normal,56,normal,0,0,0,0,0
normal,57,normal,0,0,0,0,0
normal,58,normal,0,0,0,0,0
normal,59,normal,0,0,0,0,0
normal,6,normal,0,0,0,0,0
normal,60,normal,0,0,0,0,0
normal,61,normal,0,0,0,0,0
normal,62,normal,0,0,0,0,0
normal,63,normal,0,0,0,0,0
normal,64,normal,0,0,0,0,0
normal,65,normal,0,0,0,0,0
normal,66,normal,0,0,0,0,0
normal,67,normal,0,0,0,0,0
normal,68,normal,0,0,0,0,0
normal,69,normal,0,0,0,0,0
normal,7,normal,0,0,0,0,0
normal,70,normal,0,0,0,0,0
normal,71,normal,0,0,0,0,0
normal,72,normal,0,0,0,0,0
normal,73,normal,0,0,0,0,0
normal,74,normal,0,0,0,0,0
normal,75,normal,0,0,0,0,0
normal,76,normal,0,0,0,0,0
normal,77,normal,0,0,0,0,0
normal,78,normal,0,0,0,0,0
normal,79,normal,0,0,0,0,0
normal,8,normal,0,0,0,0,0
normal,80,normal,0,0,0,0,0
normal,81,normal,0,0,0,0,0
normal,82,normal,0,0,0,0,0
normal,83,normal,0,0,0,0,0
normal,84,normal,0,0,0,0,0
normal,85,normal,0,0,0,0,0
normal,86,normal,0,0,0,0,0
normal,87,normal,0,0,0,0,0
normal,88,normal,0,0,0,0,0
normal,89,normal,0,0,0,0,0
normal,9,normal,0,0,0,0,0
normal,90,normal,0,0,0,0,0
normal,91,normal,0,0,0,0,0
normal,92,normal,0,0,0,0,0
normal,93,normal,0,0,0,0,0
normal,94,normal,0,0,0,0,0
normal,95,normal,0,0,0,0,0
normal,96,normal,0,0,0,0,0
normal,97,normal,0,0,0,0,0
normal,98,normal,0,0,0,0,0
normal,99,normal,0,0,0,0,0
pkce_downgrade,1,no_pkce_rejected,1,0,0,0,0
pkce_downgrade,10,pkce_downgrade,0,0,0,0,1
pkce_downgrade,100,no_pkce_rejected,1,0,0,0,1
pkce_downgrade,101,no_pkce_rejected,1,0,0,0,1
pkce_downgrade,102,pkce_downgrade,0,0,0,0,1
pkce_downgrade,103,no_pkce_rejected,1,0,0,0,1
pkce_downgrade,104,no_pkce_rejected,1,0,0,0,0
pkce_downgrade,105,no_pkce_rejected,1,0,0,0,1
pkce_downgrade,106,no_pkce_rejected,1,0,0,0,0
pkce_downgrade,107,pkce_downgrade,0,0,0,0,1
pkce_downgrade,108,no_pkce_rejected,1,0,0,0,0
pkce_downgrade,109,no_pkce_rejected,1,0,0,0,0
pkce_downgrade,11,pkce_downgrade,0,0,0,0,1
pkce_downgrade,110,no_pkce_rejected,1,0,0,0,1
pkce_downgrade,111,no_pkce_rejected,1,0,0,0,1
pkce_downgrade,112,no_pkce_rejected,1,0,0,0,0
pkce_downgrade,113,no_pkce_rejected,1,0,0,0,0
pkce_downgrade,114,no_pkce_rejected,1,0,0,0,0
pkce_downgrade,115,pkce_downgrade,0,0,0,0,1
pkce_downgrade,116,no_pkce_rejected,1,0,0,0,1
pkce_downgrade,117,no_pkce_rejected,1,0,0,0,1
pkce_downgrade,118,pkce_downgrade,0,0,0,0,1
pkce_downgrade,119,no_pkce_rejected,1,0,0,0,1
pkce_downgrade,12,no_pkce_rejected,1,0,0,0,1
pkce_downgrade,120,no_pkce_rejected,1,0,0,0,1
pkce_downgrade,121,pkce_downgrade,0,0,0,0,1
pkce_downgrade,122,no_pkce_rejected,1,0,0,0,0
pkce_downgrade,123,pkce_downgrade,0,0,0,0,1
pkce_downgrade,124,no_pkce_rejected,1,0,0,0,1
pkce_downgrade,125,no_pkce_rejected,1,0,0,0,0
pkce_downgrade,126,no_pkce_rejected,1,0,0,0,1
pkce_downgrade,127,pkce_downgrade,0,0,0,0,1
pkce_downgrade,128,no_pkce_rejected,1,0,0,0,1
pkce_downgrade,129,pkce_downgrade,0,0,0,0,1
pkce_downgrade,13,pkce_downgrade,0,0,0,0,1
pkce_downgrade,130,no_pkce_rejected,1,0,0,0,1
pkce_downgrade,131,pkce_downgrade,0,0,0,0,1
pkce_downgrade,132,no_pkce_rejected,1,0,0,0,0
pkce_downgrade,133,no_pkce_rejected,1,0,0,0,0
pkce_downgrade,134,no_pkce_rejected,1,0,0,0,1
